time,v1,v2,i12
0.0214,-6.03218034977346,3.01609017488673,6.03218034977346
0.02145,-5.98685050507077,2.99342525253539,5.98685050507077
0.0215,-5.94004349458912,2.97002174729456,5.94004349458912
0.02155,-5.89177086725796,2.94588543362898,5.89177086725796
0.0216,-5.84204453362576,2.92102226681288,5.84204453362576
0.02165,-5.79087676292127,2.89543838146064,5.79087676292127
0.0217,-5.73828018002629,2.86914009001315,5.73828018002629
0.02175,-5.68426776236061,2.84213388118031,5.68426776236061
0.0218,-5.6288528366801,2.81442641834005,5.6288528366801
0.02185,-5.57204907578847,2.78602453789423,5.57204907578847
0.0219,-5.51387049516375,2.75693524758187,5.51387049516375
0.02195,-5.45433144950015,2.72716572475008,5.45433144950015
0.022,-5.39344662916631,2.69672331458316,5.39344662916631
0.02205,-5.3312310565806,2.6656155282903,5.3312310565806
0.0221,-5.2677000825046,2.6338500412523,5.2677000825046
0.02215,-5.20286938225553,2.60143469112777,5.20286938225553
0.0222,-5.13675495183859,2.5683774759193,5.13675495183859
0.02225,-5.0693731040002,2.5346865520001,5.0693731040002
0.0223,-5.00074046420307,2.50037023210153,5.00074046420307
0.02235,-4.93087396652406,2.46543698326203,4.93087396652406
0.0224,-4.85979084947607,2.42989542473804,4.85979084947607
0.02245,-4.78750865175459,2.39375432587729,4.78750865175459
0.0225,-4.71404520791031,2.35702260395516,4.71404520791031
0.02255,-4.63941864394876,2.31970932197438,4.63941864394876
0.0226,-4.56364737285792,2.28182368642896,4.56364737285792
0.02265,-4.48675009006515,2.24337504503257,4.48675009006515
0.0227,-4.40874576882435,2.20437288441217,4.40874576882435
0.02275,-4.32965365553456,2.16482682776728,4.32965365553456
0.0228,-4.24949326499126,2.12474663249563,4.24949326499126
0.02285,-4.16828437557136,2.08414218778568,4.16828437557136
0.0229,-4.08604702435318,2.04302351217659,4.08604702435318
0.02295,-4.00280150217256,2.00140075108628,4.00280150217256
0.023,-3.91856834861649,1.95928417430824,3.91856834861649
0.02305,-3.83336834695519,1.91668417347759,3.83336834695519
0.0231,-3.7472225190142,1.8736112595071,3.7472225190142
0.02315,-3.66015211998754,1.83007605999377,3.66015211998754
0.0232,-3.57217863319332,1.78608931659666,3.57217863319332
0.02325,-3.48332376477299,1.7416618823865,3.48332376477299
0.0233,-3.3936094383358,1.6968047191679,3.3936094383358
0.02335,-3.30305778954937,1.65152889477469,3.30305778954937
0.0234,-3.21169116067811,1.60584558033905,3.21169116067811
0.02345,-3.11953209507049,1.55976604753525,3.11953209507049
0.0235,-3.02660333159698,1.51330166579849,3.02660333159698
0.02355,-2.93292779903943,1.46646389951971,2.93292779903943
0.0236,-2.83852861043383,1.41926430521691,2.83852861043383
0.02365,-2.7434290573674,1.3717145286837,2.7434290573674
0.0237,-2.64765260423187,1.32382630211593,2.64765260423187
0.02375,-2.55122288243393,1.27561144121696,2.55122288243393
0.0238,-2.45416368456451,1.22708184228225,2.45416368456451
