time,e1,e2,e3,i0
0.228,-8.09016994374947,-5.36336793786461,0.264559679641967,2.72680200588485
0.229,-9.51056516295154,-7.46812311388704,0.544426531094223,2.0424420490645
0.23,-10,-8.84184636604882,0.771001120440287,1.15815363395118
0.231,-9.51056516295152,-9.35006809113566,0.922104748236973,0.160497071815867
0.232,-8.09016994374952,-8.94304000570713,0.982946338594637,-0.852870061957602
0.233,-5.87785252292478,-7.66060485469634,0.947570292740847,-1.78275233177155
0.234,-3.09016994374952,-5.62829632593535,0.819439464523137,-2.53812638218584
0.235,-2.93098878501041e-14,-3.04505093814544,0.611096192147429,-3.04505093814541
0.236,3.09016994374946,-0.163734748412425,0.342934566726795,-3.25390469216189
0.237,5.87785252292474,2.73360893930227,0.0412041165493154,-3.14424358362246
0.238,8.09016994374949,5.36336793786464,-0.264559679641972,-2.72680200588485
0.239,9.51056516295155,7.46812311388705,-0.544426531094228,-2.04244204906449
0.24,10,8.84184636604883,-0.771001120440289,-1.15815363395117
0.241,9.51056516295156,9.35006809113568,-0.922104748236961,-0.160497071815877
0.242,8.0901699437495,8.94304000570712,-0.982946338594649,0.852870061957615
0.243,5.87785252292476,7.66060485469633,-0.947570292740852,1.78275233177157
0.244,3.09016994374949,5.62829632593533,-0.819439464523136,2.53812638218585
0.245,-5.10702591327572e-15,3.04505093814541,-0.611096192147425,3.04505093814542
0.246,-3.09016994374936,0.163734748412467,-0.342934566726748,3.25390469216183
0.247,-5.87785252292465,-2.73360893930223,-0.0412041165493142,3.14424358362242
0.248,-8.09016994374942,-5.36336793786459,0.264559679641953,2.72680200588484
0.249,-9.51056516295151,-7.46812311388701,0.544426531094205,2.04244204906451
0.25,-10,-8.8418463660488,0.771001120440271,1.1581536339512
0.251,-9.51056516295155,-9.35006809113565,0.922104748236964,0.160497071815893
0.252,-8.09016994374948,-8.9430400057071,0.98294633859466,-0.852870061957615
0.253,-5.87785252292473,-7.6606048546963,0.94757029274086,-1.78275233177157
0.254,-3.09016994374945,-5.62829632593531,0.81943946452314,-2.53812638218585
0.255,-1.03028696685215e-13,-3.04505093814546,0.611096192147382,-3.04505093814536
0.256,3.09016994374939,-0.163734748412454,0.342934566726787,-3.25390469216185
0.257,5.87785252292467,2.73360893930223,0.0412041165493273,-3.14424358362244
0.258,8.09016994374944,5.3633679378646,-0.264559679641954,-2.72680200588485
0.259,9.51056516295153,7.46812311388702,-0.544426531094212,-2.04244204906451
0.26,10,8.8418463660488,-0.771001120440278,-1.1581536339512
0.261,9.51056516295153,9.35006809113565,-0.922104748236969,-0.160497071815882
0.262,8.09016994374946,8.94304000570709,-0.982946338594662,0.852870061957626
0.263,5.8778525229247,7.66060485469629,-0.94757029274086,1.78275233177159
0.264,3.09016994374942,5.62829632593528,-0.819439464523138,2.53812638218586
0.265,6.86117829218347e-14,3.04505093814543,-0.611096192147379,3.04505093814536
0.266,-3.09016994374943,0.163734748412422,-0.342934566726783,3.25390469216185
0.267,-5.87785252292471,-2.73360893930226,-0.0412041165493236,3.14424358362244
0.268,-8.09016994374947,-5.36336793786462,0.264559679641959,2.72680200588484
0.269,-9.51056516295154,-7.46812311388704,0.544426531094216,2.0424420490645
0.27,-10,-8.84184636604881,0.771001120440279,1.15815363395119
0.271,-9.51056516295152,-9.35006809113565,0.922104748236971,0.160497071815871
0.272,-8.09016994374944,-8.94304000570708,0.982946338594662,-0.852870061957636
0.273,-5.87785252292467,-7.66060485469627,0.947570292740859,-1.78275233177159
0.274,-3.09016994374952,-5.62829632593533,0.819439464523095,-2.53812638218581
0.275,-3.44169137633799e-14,-3.04505093814542,0.611096192147415,-3.04505093814538
0.276,3.09016994374946,-0.16373474841241,0.342934566726796,-3.25390469216187
0.277,5.87785252292473,2.73360893930228,0.0412041165493227,-3.14424358362245
0.278,8.09016994374949,5.36336793786464,-0.264559679641965,-2.72680200588485
0.279,9.51056516295155,7.46812311388705,-0.544426531094222,-2.04244204906449
0.28,10,8.84184636604883,-0.771001120440286,-1.15815363395118
0.281,9.51056516295151,9.35006809113565,-0.922104748236974,-0.160497071815858
0.282,8.09016994374942,8.94304000570707,-0.982946338594663,0.852870061957649
0.283,5.87785252292464,7.66060485469625,-0.947570292740858,1.7827523317716
0.284,3.09016994374949,5.6282963259353,-0.819439464523092,2.53812638218581
0.285,0,3.04505093814539,-0.611096192147412,3.04505093814539
0.286,-3.09016994374949,0.163734748412377,-0.342934566726793,3.25390469216187
0.287,-5.87785252292476,-2.73360893930231,-0.0412041165493194,3.14424358362245
0.288,-8.0901699437495,-5.36336793786467,0.264559679641969,2.72680200588484
0.289,-9.51056516295151,-7.46812311388705,0.544426531094238,2.04244204906447
0.29,-10,-8.84184636604883,0.771001120440275,1.15815363395117
0.291,-9.51056516295159,-9.35006809113569,0.922104748236942,0.160497071815896
0.292,-8.09016994374957,-8.94304000570716,0.982946338594636,-0.852870061957586
0.293,-5.87785252292485,-7.66060485469638,0.947570292740845,-1.78275233177154
0.294,-3.09016994374959,-5.62829632593541,0.819439464523138,-2.53812638218582
0.295,-1.07913677993565e-13,-3.04505093814551,0.611096192147432,-3.0450509381454
0.296,3.09016994374939,-0.163734748412497,0.342934566726801,-3.25390469216189
0.297,5.87785252292467,2.7336089393022,0.041204116549323,-3.14424358362247
0.298,8.09016994374944,5.36336793786458,-0.264559679641964,-2.72680200588486
0.299,9.51056516295152,7.46812311388701,-0.544426531094221,-2.04244204906451
0.3,10,8.8418463660488,-0.771001120440284,-1.1581536339512
