time,e1,e2
0.084,5.62829632583886,-0.819439464594008
0.085,3.04505093805116,-0.611096192311424
0.086,0.163734748329582,-0.34293456696786
0.087,-2.73360893936557,-0.041204116843852
0.088,-5.36336793790217,0.264559679322809
0.089,-7.46812311389516,0.544426530781656
0.09,-8.84184636602673,0.771001120164899
0.091,-9.35006809108553,0.922104748025737
0.092,-8.94304000563383,0.982946338468264
0.093,-7.66060485460707,0.947570292711669
0.094,-5.62829632583888,0.819439464593992
0.095,-3.04505093805118,0.611096192311419
0.096,-0.163734748329609,0.342934566967862
0.097,2.73360893936554,0.0412041168438573
0.098,5.36336793790216,-0.264559679322791
0.099,7.46812311389515,-0.544426530781656
0.1,8.84184636602673,-0.771001120164907
0.101,9.35006809108553,-0.922104748025746
0.102,8.94304000563382,-0.982946338468269
0.103,7.66060485460705,-0.947570292711671
0.104,5.62829632583882,-0.819439464594012
0.105,3.04505093805114,-0.611096192311398
0.106,0.163734748329568,-0.342934566967851
0.107,-2.73360893936554,-0.0412041168438352
0.108,-5.36336793790216,0.264559679322789
0.109,-7.46812311389516,0.544426530781639
0.11,-8.84184636602672,0.771001120164901
0.111,-9.35006809108552,0.922104748025747
0.112,-8.94304000563383,0.982946338468259
0.113,-7.66060485460707,0.947570292711668
0.114,-5.62829632583884,0.819439464594013
0.115,-3.04505093805113,0.611096192311423
0.116,-0.163734748329593,0.342934566967835
0.117,2.73360893936555,0.0412041168438488
0.118,5.36336793790217,-0.264559679322789
0.119,7.46812311389517,-0.544426530781646
0.12,8.84184636602673,-0.771001120164908
0.121,9.35006809108553,-0.922104748025746
0.122,8.94304000563382,-0.982946338468267
0.123,7.66060485460708,-0.947570292711652
0.124,5.62829632583886,-0.819439464594007
0.125,3.04505093805116,-0.611096192311424
0.126,0.163734748329586,-0.34293456696786
0.127,-2.73360893936556,-0.0412041168438524
0.128,-5.36336793790216,0.264559679322809
0.129,-7.46812311389517,0.544426530781649
0.13,-8.84184636602673,0.771001120164905
0.131,-9.35006809108552,0.922104748025747
0.132,-8.94304000563381,0.98294633846827
0.133,-7.66060485460706,0.947570292711654
0.134,-5.62829632583884,0.819439464594006
0.135,-3.04505093805113,0.611096192311422
0.136,-0.163734748329555,0.342934566967857
0.137,2.73360893936556,0.0412041168438313
0.138,5.36336793790218,-0.264559679322795
0.139,7.46812311389518,-0.544426530781646
0.14,8.84184636602674,-0.771001120164907
0.141,9.35006809108552,-0.92210474802575
0.142,8.94304000563382,-0.982946338468259
0.143,7.66060485460705,-0.947570292711667
0.144,5.62829632583882,-0.81943946459401
0.145,3.04505093805114,-0.611096192311399
0.146,0.163734748329607,-0.342934566967831
0.147,-2.73360893936553,-0.0412041168438551
0.148,-5.36336793790215,0.26455967932278
0.149,-7.46812311389515,0.544426530781636
0.15,-8.84184636602672,0.771001120164901
0.151,-9.35006809108553,0.922104748025742
0.152,-8.94304000563383,0.982946338468269
0.153,-7.66060485460707,0.947570292711671
0.154,-5.62829632583885,0.819439464594013
0.155,-3.04505093805114,0.611096192311423
0.156,-0.163734748329598,0.342934566967835
0.157,2.73360893936555,0.041204116843849
0.158,5.36336793790217,-0.264559679322788
0.159,7.46812311389517,-0.544426530781644
0.16,8.84184636602673,-0.771001120164908
0.161,9.35006809108553,-0.922104748025746
0.162,8.94304000563382,-0.982946338468268
0.163,7.66060485460705,-0.947570292711671
0.164,5.62829632583882,-0.819439464594011
0.165,3.04505093805115,-0.611096192311398
0.166,0.163734748329574,-0.342934566967851
0.167,-2.73360893936557,-0.0412041168438531
0.168,-5.36336793790219,0.264559679322791
0.169,-7.46812311389518,0.54442653078165
0.17,-8.84184636602674,0.771001120164913
0.171,-9.35006809108553,0.922104748025748
0.172,-8.94304000563381,0.982946338468269
0.173,-7.66060485460704,0.947570292711669
0.174,-5.6282963258388,0.819439464594009
0.175,-3.04505093805112,0.611096192311395
0.176,-0.163734748329578,0.342934566967827
0.177,2.73360893936556,0.0412041168438514
0.178,5.36336793790215,-0.264559679322796
0.179,7.46812311389515,-0.544426530781634
0.18,8.84184636602672,-0.771001120164894
0.181,9.35006809108552,-0.92210474802574
0.182,8.94304000563382,-0.982946338468268
0.183,7.66060485460708,-0.947570292711655
0.184,5.62829632583887,-0.819439464594009
0.185,3.04505093805117,-0.611096192311426
0.186,0.163734748329594,-0.342934566967861
0.187,-2.73360893936555,-0.0412041168438531
0.188,-5.36336793790216,0.264559679322807
0.189,-7.46812311389516,0.544426530781649
0.19,-8.84184636602673,0.771001120164905
0.191,-9.35006809108552,0.922104748025748
0.192,-8.94304000563381,0.982946338468269
0.193,-7.66060485460707,0.947570292711654
0.194,-5.62829632583884,0.819439464594007
0.195,-3.04505093805114,0.611096192311423
0.196,-0.163734748329563,0.342934566967857
0.197,2.73360893936559,0.0412041168438498
0.198,5.36336793790218,-0.264559679322812
0.199,7.46812311389518,-0.544426530781652
0.2,8.84184636602674,-0.771001120164907
0.201,9.35006809108553,-0.922104748025748
0.202,8.94304000563385,-0.982946338468245
0.203,7.66060485460709,-0.947570292711659
0.204,5.62829632583887,-0.819439464594009
0.205,3.04505093805117,-0.611096192311425
0.206,0.163734748329597,-0.342934566967861
0.207,-2.73360893936555,-0.0412041168438529
0.208,-5.36336793790218,0.264559679322795
0.209,-7.46812311389515,0.544426530781667
0.21,-8.84184636602673,0.771001120164903
0.211,-9.35006809108553,0.922104748025737
0.212,-8.94304000563384,0.982946338468262
0.213,-7.66060485460714,0.947570292711632
0.214,-5.62829632583894,0.819439464594003
0.215,-3.04505093805126,0.611096192311431
0.216,-0.163734748329691,0.342934566967873
0.217,2.73360893936546,0.0412041168438664
0.218,5.3633679379021,-0.264559679322782
0.219,7.46812311389512,-0.544426530781643
0.22,8.84184636602671,-0.771001120164908
0.221,9.35006809108552,-0.922104748025753
0.222,8.94304000563382,-0.982946338468276
0.223,7.66060485460712,-0.94757029271164
0.224,5.62829632583892,-0.819439464594006
0.225,3.04505093805123,-0.61109619231143
0.226,0.163734748329661,-0.342934566967869
0.227,-2.73360893936549,-0.0412041168438618
0.228,-5.36336793790212,0.264559679322786
0.229,-7.46812311389514,0.544426530781647
0.23,-8.84184636602672,0.77100112016491
0.231,-9.35006809108552,0.922104748025754
0.232,-8.94304000563385,0.98294633846825
0.233,-7.66060485460711,0.947570292711663
0.234,-5.6282963258389,0.819439464594013
0.235,-3.04505093805121,0.611096192311429
0.236,-0.163734748329635,0.342934566967864
0.237,2.73360893936552,0.0412041168438559
0.238,5.36336793790215,-0.264559679322792
0.239,7.46812311389515,-0.54442653078165
0.24,8.84184636602673,-0.771001120164912
0.241,9.35006809108554,-0.922104748025742
0.242,8.94304000563385,-0.982946338468263
0.243,7.6606048546071,-0.947570292711668
0.244,5.62829632583889,-0.819439464594013
0.245,3.04505093805118,-0.611096192311424
0.246,0.163734748329677,-0.342934566967817
0.247,-2.73360893936547,-0.0412041168438541
0.248,-5.36336793790209,0.264559679322774
0.249,-7.46812311389511,0.544426530781628
0.25,-8.8418463660267,0.771001120164895
0.251,-9.35006809108551,0.922104748025745
0.252,-8.94304000563383,0.982946338468273
0.253,-7.66060485460708,0.947570292711676
0.254,-5.62829632583886,0.819439464594016
0.255,-3.04505093805123,0.611096192311381
0.256,-0.163734748329663,0.342934566967856
0.257,2.73360893936548,0.0412041168438676
0.258,5.36336793790211,-0.264559679322775
0.259,7.46812311389512,-0.544426530781636
0.26,8.8418463660267,-0.771001120164903
0.261,9.35006809108551,-0.922104748025749
0.262,8.94304000563382,-0.982946338468274
0.263,7.66060485460706,-0.947570292711676
0.264,5.62829632583883,-0.819439464594015
0.265,3.0450509380512,-0.611096192311379
0.266,0.163734748329632,-0.342934566967852
0.267,-2.73360893936551,-0.0412041168438641
0.268,-5.36336793790213,0.264559679322778
0.269,-7.46812311389514,0.544426530781638
0.27,-8.84184636602671,0.771001120164905
0.271,-9.35006809108552,0.922104748025751
0.272,-8.94304000563381,0.982946338468275
0.273,-7.66060485460704,0.947570292711676
0.274,-5.62829632583888,0.819439464593972
0.275,-3.04505093805118,0.611096192311414
0.276,-0.16373474832962,0.342934566967864
0.277,2.73360893936552,0.0412041168438628
0.278,5.36336793790215,-0.264559679322785
0.279,7.46812311389515,-0.544426530781645
0.28,8.84184636602672,-0.771001120164911
0.281,9.35006809108552,-0.922104748025754
0.282,8.9430400056338,-0.982946338468275
0.283,7.66060485460702,-0.947570292711675
0.284,5.62829632583886,-0.819439464593969
0.285,3.04505093805116,-0.611096192311412
0.286,0.163734748329588,-0.342934566967861
0.287,-2.73360893936555,-0.0412041168438591
0.288,-5.36336793790217,0.264559679322789
0.289,-7.46812311389515,0.544426530781663
0.29,-8.84184636602673,0.771001120164899
0.291,-9.35006809108556,0.922104748025724
0.292,-8.94304000563389,0.982946338468249
0.293,-7.66060485460716,0.947570292711661
0.294,-5.62829632583896,0.819439464594013
0.295,-3.04505093805128,0.611096192311432
0.296,-0.163734748329707,0.34293456696787
0.297,2.73360893936545,0.0412041168438635
0.298,5.36336793790209,-0.264559679322784
0.299,7.46812311389511,-0.544426530781645
0.3,8.8418463660267,-0.771001120164908
