time,e1,e2,e3,i0
0.189,-9.51056516295154,-9.41245348552557,-9.46350289552391,0.470622674276278
0.19,-10,-9.94777806203702,-9.95026110968982,0.497388903101851
0.191,-9.51056516295152,-9.50934481159097,-9.46301843889356,0.475467240579549
0.192,-8.09016994374944,-8.14007063548519,-8.04946959057201,0.407003531774259
0.193,-5.87785252292472,-5.9739896303711,-5.84798257477287,0.298699481518555
0.194,-3.09016994374945,-3.22313289700301,-3.07405427926443,0.16115664485015
0.195,4.65613875580417e-14,-0.15677345878885,0.000783867293990811,0.00783867293944249
0.196,3.09016994374953,2.92493205787646,3.07554528346015,-0.146246602893823
0.197,5.8778525229248,5.72032484551686,5.84925089869721,-0.286016242275843
0.198,8.09016994374949,7.95577238143125,8.05039108184233,-0.397788619071562
0.199,9.51056516295155,9.41245348552558,9.46350289552392,-0.470622674276279
0.2,10,9.94777806203702,9.95026110968982,-0.497388903101851
0.201,9.51056516295151,9.50934481159096,9.46301843889356,-0.475467240579548
0.202,8.0901699437495,8.14007063548524,8.04946959057207,-0.407003531774262
0.203,5.87785252292475,5.97398963037114,5.8479825747729,-0.298699481518557
0.204,3.09016994374948,3.22313289700303,3.07405427926447,-0.161156644850152
0.205,-9.80942757577985e-15,0.156773458788892,-0.000783867293954271,-0.00783867293944461
0.206,-3.0901699437495,-2.92493205787643,-3.07554528346012,0.146246602893822
0.207,-5.87785252292477,-5.72032484551683,-5.84925089869718,0.286016242275841
0.208,-8.09016994374951,-7.95577238143127,-8.05039108184236,0.397788619071563
0.209,-9.51056516295152,-9.41245348552555,-9.46350289552389,0.470622674276278
0.21,-10,-9.94777806203701,-9.95026110968982,0.49738890310185
0.211,-9.51056516295154,-9.509344811591,-9.46301843889359,0.47546724057955
0.212,-8.09016994374948,-8.14007063548522,-8.04946959057205,0.407003531774261
0.213,-5.87785252292484,-5.97398963037121,-5.84798257477298,0.298699481518561
0.214,-3.09016994374958,-3.22313289700314,-3.07405427926457,0.161156644850157
0.215,-9.79965891420576e-14,-0.156773458788993,0.000783867293846968,0.00783867293944965
0.216,3.0901699437494,2.92493205787632,3.07554528346002,-0.146246602893816
0.217,5.87785252292468,5.72032484551675,5.8492508986971,-0.286016242275837
0.218,8.09016994374945,7.9557723814312,8.05039108184229,-0.39778861907156
0.219,9.51056516295153,9.41245348552556,9.4635028955239,-0.470622674276278
0.22,10,9.94777806203701,9.95026110968982,-0.497388903101851
0.221,9.51056516295153,9.50934481159099,9.46301843889358,-0.475467240579549
0.222,8.09016994374946,8.1400706354852,8.04946959057203,-0.40700353177426
0.223,5.87785252292481,5.97398963037119,5.84798257477296,-0.298699481518559
0.224,3.09016994374955,3.22313289700311,3.07405427926454,-0.161156644850156
0.225,6.36939502876577e-14,0.156773458788958,-0.000783867293881095,-0.00783867293944789
0.226,-3.09016994374943,-2.92493205787636,-3.07554528346005,0.146246602893818
0.227,-5.87785252292471,-5.72032484551677,-5.84925089869712,0.286016242275839
0.228,-8.09016994374947,-7.95577238143122,-8.05039108184231,0.397788619071561
0.229,-9.51056516295154,-9.41245348552557,-9.46350289552391,0.470622674276279
0.23,-10,-9.94777806203701,-9.95026110968982,0.497388903101851
0.231,-9.51056516295152,-9.50934481159097,-9.46301843889357,0.475467240579549
0.232,-8.09016994374952,-8.14007063548526,-8.0494695905721,0.407003531774263
0.233,-5.87785252292478,-5.97398963037117,-5.84798257477293,0.298699481518559
0.234,-3.09016994374952,-3.22313289700307,-3.0740542792645,0.161156644850153
0.235,-2.93915282736923e-14,-0.156773458788933,0.000783867293915273,0.00783867293944665
0.236,3.09016994374946,2.9249320578764,3.07554528346008,-0.14624660289382
